1183,141436,5.0
1183,143427,5.0
1183,137635,5.0
1183,136432,5.0
1183,142248,5.0
1234,135977,4.0
1234,146876,4.0
1234,140604,4.0
1234,141978,4.0
1234,145851,4.0
1234,137916,5.0
1234,139227,3.0
1234,142686,3.0
1234,142913,5.0
915,140374,5.0
915,143778,5.0
915,142129,5.0
915,142047,5.0
915,135534,5.0
915,137763,5.0
915,139929,5.0
915,146089,4.0
915,140661,5.0
915,139845,5.0
915,140633,5.0
915,144502,5.0
915,137745,5.0
915,142001,5.0
915,138641,3.0
915,146827,5.0
915,144153,5.0
915,135369,5.0
915,142260,5.0
915,140929,5.0
915,140457,5.0
915,145985,5.0
915,141830,4.0
915,138509,5.0
915,146400,5.0
915,147554,5.0
915,142094,5.0
915,140905,5.0
915,144436,5.0
915,135778,5.0
915,140738,4.0
915,144669,5.0
915,142439,5.0
915,137252,5.0
915,147027,5.0
915,139127,5.0
915,141692,5.0
915,136818,5.0
89,135747,5.0
89,139647,5.0
89,141049,5.0
89,141611,5.0
89,141172,5.0
89,137645,5.0
782,146234,5.0
782,145561,5.0
782,147897,4.0
782,145384,5.0
782,141261,5.0
667,142077,5.0
667,137100,4.0
667,138452,5.0
667,138284,4.0
667,146536,5.0
88,145414,5.0
88,136427,5.0
88,144889,5.0
88,145202,5.0
88,135124,4.0
88,146370,5.0
88,147006,5.0
88,137795,5.0
88,141782,4.0
88,143579,5.0
88,147885,5.0
88,144129,5.0
1300,140660,4.0
1300,145178,3.0
1300,141918,5.0
1300,138617,5.0
1300,137190,5.0
1300,147939,4.0
1300,143481,4.0
1300,139411,4.0
1300,142880,4.0
1300,138784,4.0
1300,140236,5.0
1300,137985,5.0
1300,146908,4.0
1300,143831,5.0
1300,145292,4.0
1300,134856,5.0
1300,140226,5.0
1300,137978,5.0
1300,146287,4.0
1300,147340,5.0
1300,144374,4.0
1300,135541,5.0
1300,135951,5.0
1300,137022,5.0
107,138063,5.0
107,141498,5.0
107,140425,5.0
107,137872,5.0
107,141471,5.0
107,135621,5.0
107,139558,5.0
107,135903,5.0
107,139063,5.0
107,138700,5.0
107,139651,3.0
107,145109,4.0
107,137235,5.0
107,146136,5.0
107,147668,5.0
107,138657,5.0
107,139017,5.0
107,137864,5.0
107,139183,5.0
107,135189,5.0
107,138712,5.0
107,138926,5.0
107,141372,5.0
107,145571,4.0
766,145876,5.0
766,146918,5.0
766,145404,4.0
766,139325,5.0
766,140544,4.0
766,146342,5.0
766,135744,2.0
766,144969,2.0
766,134961,5.0
766,141187,4.0
766,144887,5.0
766,139582,4.0
766,146750,4.0
764,142300,5.0
764,137017,5.0
764,138191,5.0
764,138554,2.0
764,139743,5.0
764,140575,5.0
595,146661,5.0
595,145825,5.0
595,142901,5.0
595,136322,5.0
595,141019,5.0
595,144692,5.0
595,136494,5.0
595,144479,5.0
147,141458,5.0
147,145058,4.0
147,143141,4.0
147,143055,5.0
147,137262,5.0
147,146514,5.0
1082,140619,3.0
1082,140949,5.0
1082,143687,5.0
1082,141413,5.0
1082,146808,5.0
1082,135184,5.0
1082,147613,5.0
1082,146972,4.0
1082,139904,5.0
1082,147813,5.0
1006,135676,2.0
1006,135045,3.0
1006,140860,4.0
1006,137697,3.0
1006,140430,3.0
1006,144122,3.0
1006,145836,3.0
1006,141780,4.0
1006,135438,4.0
1006,136833,3.0
1006,140778,4.0
1006,138741,2.0
533,140096,5.0
533,142545,5.0
533,142934,5.0
533,146239,5.0
533,147653,5.0
533,140789,5.0
533,147205,5.0
533,141935,5.0
533,139597,5.0
533,146847,5.0
533,144486,5.0
533,136245,5.0
533,144275,5.0
403,138084,3.0
403,139644,5.0
403,137229,4.0
403,143362,5.0
403,138174,5.0
403,141839,5.0
403,140535,5.0
403,142117,5.0
403,142036,5.0
403,144422,5.0
403,135874,5.0
403,135850,5.0
403,135552,4.0
403,143597,4.0
403,140618,5.0
403,136097,5.0
403,146231,5.0
403,140313,5.0
403,139652,4.0
403,137506,5.0
403,145262,5.0
403,144191,5.0
1267,145918,5.0
1267,137072,5.0
1267,135446,5.0
1267,142951,5.0
1267,146852,5.0
1267,144295,5.0
1267,136587,5.0
1267,141296,5.0
567,141642,5.0
567,137162,5.0
567,144513,5.0
567,140045,5.0
567,137567,5.0
1195,144000,4.0
1195,142612,3.0
1195,141662,5.0
1195,137116,2.0
1195,141647,4.0
1195,138516,4.0
1195,141493,4.0
1195,140609,3.0
1195,137316,4.0
1195,138407,5.0
1195,140171,5.0
332,138034,5.0
332,146935,5.0
332,144386,5.0
332,143799,3.0
332,146868,5.0
332,145196,4.0
332,139720,5.0
332,135382,5.0
332,138201,5.0
550,142664,5.0
550,137945,5.0
550,143692,5.0
550,145710,5.0
550,137664,5.0
550,141849,5.0
995,138759,4.0
995,141506,5.0
995,135567,5.0
995,135993,5.0
995,146457,5.0
995,145177,4.0
1131,142798,5.0
1131,146611,4.0
1131,140372,5.0
1131,145931,5.0
1131,135681,5.0
1131,144199,5.0
1131,145214,5.0
1018,140027,5.0
1018,137141,5.0
1018,140391,5.0
1018,146629,5.0
1018,135989,5.0
1018,144955,3.0
1001,134863,5.0
1001,147353,5.0
1001,137925,2.0
1001,135550,5.0
1001,142309,5.0
1163,147865,5.0
1163,147747,5.0
1163,138062,4.0
1163,138596,5.0
1163,136727,5.0
1163,136018,5.0
1163,144239,5.0
1163,146590,5.0
1163,144706,5.0
239,143612,5.0
239,140273,5.0
239,145557,5.0
239,144182,5.0
239,142120,5.0
206,137703,5.0
206,137926,5.0
206,141539,5.0
206,138205,5.0
206,137823,5.0
806,138730,4.0
806,140649,5.0
806,145729,4.0
806,144297,3.0
806,144080,5.0
806,142419,4.0
17,135893,5.0
17,135268,3.0
17,138973,5.0
17,142955,3.0
17,136738,5.0
1235,145053,5.0
1235,144882,4.0
1235,136150,4.0
1235,145053,5.0
1235,144882,4.0
1235,136150,4.0
542,137841,5.0
542,135061,5.0
542,135785,5.0
542,144949,5.0
542,143804,5.0
473,145051,5.0
473,141121,5.0
473,142055,5.0
473,141609,5.0
473,145167,5.0
473,143524,5.0
473,141569,5.0
473,135441,5.0
473,145435,5.0
985,143504,2.0
985,137263,5.0
985,135489,5.0
985,144564,2.0
985,138349,1.0
985,143802,3.0
985,135373,5.0
985,143230,5.0
1312,141800,5.0
1312,137929,5.0
1312,144395,5.0
1312,143148,5.0
1312,145754,5.0
5,143008,5.0
5,135522,5.0
5,140042,5.0
5,140650,5.0
5,138159,5.0
5,147379,5.0
5,140277,5.0
5,137457,5.0
5,139270,5.0
5,138910,5.0
294,147742,5.0
294,144823,5.0
294,144356,5.0
294,138603,5.0
294,147491,5.0
114,140692,5.0
114,139154,5.0
114,137844,5.0
114,143232,3.0
114,135000,3.0
114,146539,5.0
114,142938,5.0
1003,142159,5.0
1003,138038,5.0
1003,145914,5.0
1003,146581,5.0
1003,139419,3.0
506,138701,5.0
506,140937,5.0
506,138902,5.0
506,136028,5.0
