1183,34055,5.0
1183,114627,5.0
1183,98364,5.0
1183,13486,5.0
1183,36025,2.0
1183,23868,2.0
1183,107873,5.0
1183,59606,5.0
1183,107103,4.0
1183,104380,2.0
1183,42125,5.0
1183,89639,5.0
1183,96994,5.0
1183,47220,5.0
1183,13966,5.0
1183,25577,5.0
1183,42348,5.0
1183,60719,5.0
1183,40825,5.0
1183,14420,5.0
1183,1764,5.0
1183,120440,4.0
1183,68049,4.0
1183,39895,2.0
1183,57838,2.0
1183,35872,1.0
1183,42974,5.0
1183,62429,4.0
1183,12858,5.0
1183,95532,5.0
1183,71388,5.0
1183,12921,5.0
1183,7527,5.0
1183,1661,5.0
1183,129633,5.0
1183,129305,5.0
1183,3884,1.0
1183,11412,5.0
1183,44511,5.0
1183,29756,3.0
1183,6954,5.0
1183,61005,5.0
1183,66348,5.0
1183,55222,5.0
1183,126264,5.0
1183,26304,5.0
1183,108073,2.0
1183,118029,5.0
1183,28329,5.0
1183,58779,5.0
1234,5226,5.0
1234,132740,5.0
1234,99440,5.0
1234,123675,5.0
1234,33824,5.0
1234,7086,5.0
1234,39490,4.0
1234,60742,4.0
1234,90057,4.0
1234,48646,5.0
1234,84455,5.0
1234,53552,4.0
1234,20986,4.0
1234,123097,4.0
1234,112245,4.0
1234,1351,4.0
1234,127058,4.0
1234,111324,4.0
1234,129850,5.0
1234,60446,4.0
1234,117800,3.0
1234,112161,5.0
1234,33305,3.0
1234,108269,5.0
1234,46802,4.0
1234,13392,4.0
1234,122759,5.0
1234,7561,5.0
1234,41695,5.0
1234,129804,3.0
1234,117972,3.0
1234,55736,4.0
1234,18643,4.0
1234,60959,5.0
1234,67477,3.0
1234,76979,4.0
1234,36506,4.0
1234,9635,4.0
1234,124687,5.0
1234,120615,5.0
1234,108166,5.0
1234,114745,5.0
1234,106735,3.0
1234,51469,4.0
1234,110384,4.0
1234,108674,4.0
1234,39174,4.0
1234,33774,4.0
1234,55258,4.0
1234,130621,3.0
1234,86634,4.0
1234,53627,3.0
1234,78399,4.0
1234,31390,4.0
1234,84135,4.0
1234,51565,4.0
1234,42058,4.0
1234,85522,5.0
1234,2180,2.0
1234,2716,5.0
1234,99618,4.0
1234,104435,4.0
1234,95788,5.0
1234,12090,4.0
1234,879,4.0
1234,134350,3.0
1234,37858,4.0
1234,50766,4.0
1234,107141,4.0
1234,112007,4.0
1234,45087,4.0
1234,61844,5.0
1234,92111,5.0
1234,74259,5.0
1234,28905,3.0
1234,34530,3.0
1234,55739,2.0
1234,29983,2.0
1234,104693,4.0
1234,4023,3.0
1234,124073,3.0
1234,15155,3.0
1234,51120,2.0
1234,21479,3.0
1234,6916,3.0
1234,88570,2.0
1234,82582,4.0
1234,102696,5.0
1234,21825,4.0
1234,98568,4.0
1234,133706,3.0
1234,24171,4.0
1234,31309,5.0
1234,130663,4.0
1234,8264,4.0
1234,77582,5.0
1234,99634,4.0
1234,92825,4.0
1234,106361,4.0
1234,130426,5.0
1234,47665,4.0
1234,53849,5.0
1234,39568,5.0
1234,126436,4.0
1234,59208,4.0
1234,126876,4.0
1234,106245,4.0
1234,64104,3.0
1234,112352,5.0
1234,37001,5.0
1234,2357,3.0
1234,3532,3.0
1234,1012,3.0
1234,90646,4.0
1234,48287,5.0
1234,14290,5.0
1234,22615,5.0
1234,67901,4.0
1234,37370,4.0
1234,80244,5.0
1234,111083,5.0
1234,46322,5.0
1234,70577,3.0
1234,82556,4.0
1234,84172,4.0
1234,38802,4.0
1234,94750,5.0
1234,11846,5.0
1234,124655,5.0
1234,100327,4.0
1234,39295,4.0
1234,74576,5.0
1234,83944,5.0
1234,79288,5.0
1234,92244,5.0
1234,66756,4.0
1234,85057,3.0
1234,74629,4.0
1234,133109,4.0
1234,19594,4.0
1234,85653,5.0
1234,58739,3.0
1234,90686,4.0
1234,127090,4.0
1234,77504,4.0
1234,71359,5.0
1234,109241,5.0
1234,95836,4.0
1234,109190,5.0
1234,109007,3.0
1234,124167,5.0
1234,115399,4.0
1234,116130,4.0
1234,49557,3.0
1234,11328,4.0
1234,82061,4.0
1234,50210,3.0
1234,47533,5.0
1234,53861,5.0
1234,72819,4.0
1234,113762,4.0
1234,52031,5.0
1234,41804,5.0
1234,84527,5.0
1234,36972,4.0
1234,99799,4.0
1234,110747,4.0
1234,40424,4.0
1234,27759,5.0
1234,69295,3.0
1234,36566,5.0
1234,26762,5.0
1234,37693,5.0
1234,23848,5.0
1234,27140,5.0
1234,119926,4.0
1234,55799,4.0
1234,67438,5.0
1234,86680,5.0
1234,133204,4.0
1234,8673,5.0
1234,88591,4.0
1234,73285,4.0
1234,103805,5.0
1234,18751,4.0
1234,37689,3.0
1234,124949,4.0
1234,59288,5.0
1234,86072,5.0
1234,38211,5.0
1234,69176,5.0
1234,80858,5.0
1234,35064,4.0
1234,77755,4.0
1234,52000,5.0
1234,2701,4.0
1234,30276,4.0
1234,94125,5.0
1234,83771,4.0
1234,20873,4.0
1234,36871,5.0
1234,95250,4.0
1234,68384,5.0
1234,54510,4.0
1234,110584,5.0
1234,21461,4.0
1234,75129,4.0
1234,40388,4.0
1234,1157,4.0
1234,494,4.0
1234,68164,5.0
1234,65226,5.0
1234,21497,4.0
1234,37787,5.0
1234,80725,5.0
1234,52380,5.0
1234,17952,5.0
1234,99304,4.0
1234,128364,4.0
1234,99513,4.0
1234,76033,4.0
1234,15171,4.0
1234,21239,4.0
1234,10254,4.0
1234,78626,4.0
1234,132394,4.0
1234,4799,3.0
1234,109780,5.0
1234,72092,3.0
1234,115001,5.0
1234,134524,4.0
1234,131504,5.0
1234,4461,4.0
1234,24891,5.0
1234,21733,5.0
1234,30938,4.0
1234,52780,5.0
1234,100912,5.0
1234,61680,4.0
1234,132851,5.0
1234,12061,4.0
1234,99025,4.0
1234,5798,5.0
1234,2051,3.0
1234,23326,4.0
1234,94126,4.0
1234,23690,4.0
1234,40053,4.0
1234,22283,2.0
1234,59382,5.0
1234,132888,4.0
1234,107347,5.0
1234,75091,4.0
1234,100244,3.0
1234,49329,4.0
1234,47484,4.0
1234,6517,5.0
1234,37633,5.0
1234,62361,5.0
1234,35832,4.0
1234,102454,3.0
1234,57848,5.0
1234,79320,4.0
1234,21990,4.0
1234,16924,4.0
1234,84296,5.0
1234,132921,5.0
1234,130043,3.0
1234,18170,5.0
1234,17287,3.0
1234,37361,5.0
1234,4857,5.0
1234,106812,5.0
1234,131436,5.0
1234,68288,5.0
1234,66344,5.0
1234,120381,4.0
1234,66381,4.0
1234,31075,4.0
1234,86157,4.0
1234,94972,4.0
1234,83851,4.0
1234,128838,4.0
1234,16067,4.0
1234,113767,4.0
1234,34239,5.0
1234,123144,4.0
1234,129821,4.0
1234,115575,5.0
1234,94739,4.0
1234,44216,4.0
1234,37516,2.0
1234,122776,2.0
1234,99869,5.0
1234,19927,5.0
1234,81760,5.0
1234,567,5.0
1234,39580,5.0
1234,69908,4.0
1234,5258,5.0
1234,2317,4.0
1234,83662,4.0
1234,121151,4.0
1234,39520,4.0
1234,128434,5.0
1234,25489,4.0
1234,125788,5.0
1234,105050,4.0
1234,31980,4.0
1234,5502,5.0
1234,123417,5.0
1234,48033,5.0
1234,83564,5.0
1234,40766,5.0
1234,45192,3.0
1234,86116,4.0
1234,107402,3.0
1234,11055,4.0
1234,85093,4.0
1234,40033,4.0
1234,48462,4.0
1234,106222,5.0
1234,21350,5.0
1234,22916,5.0
1234,45305,5.0
1234,102979,4.0
1234,27502,4.0
1234,15726,5.0
1234,11758,5.0
1234,121737,4.0
1234,27643,4.0
1234,23114,5.0
1234,31990,4.0
1234,109834,3.0
1234,43165,5.0
1234,102895,4.0
1234,102379,3.0
1234,83969,5.0
1234,27731,4.0
1234,75287,4.0
1234,57725,5.0
1234,72552,5.0
1234,23120,5.0
1234,130600,5.0
1234,89859,5.0
1234,40660,4.0
1234,103346,4.0
1234,76207,4.0
1234,37429,4.0
1234,109476,4.0
1234,9540,4.0
1234,12115,5.0
1234,57815,2.0
1234,126793,5.0
1234,21415,5.0
1234,130354,4.0
1234,14626,4.0
1234,31890,5.0
1234,130928,5.0
1234,52355,5.0
1234,131956,5.0
1234,39142,3.0
1234,121899,3.0
1234,87319,3.0
1234,95007,5.0
1234,121044,5.0
1234,70592,4.0
1234,76173,5.0
1234,24265,5.0
1234,57484,3.0
1234,50024,4.0
1234,50671,5.0
1234,17762,5.0
1234,102556,5.0
1234,74152,4.0
1234,94954,3.0
1234,9946,5.0
1234,92711,5.0
1234,49873,1.0
1234,41110,5.0
1234,85135,5.0
1234,73924,5.0
1234,80077,3.0
1234,70772,5.0
1234,108178,5.0
1234,53875,2.0
1234,39083,4.0
1234,53330,5.0
1234,106302,4.0
1234,64169,4.0
1234,43602,3.0
1234,104408,5.0
1234,113599,4.0
1234,56313,5.0
1234,61194,4.0
1234,117759,4.0
1234,121637,5.0
1234,103117,4.0
1234,100418,3.0
1234,125335,5.0
1234,61378,4.0
1234,2754,5.0
1234,49838,5.0
1234,107071,5.0
1234,106286,5.0
1234,6187,4.0
1234,65642,4.0
1234,11621,4.0
1234,71923,4.0
1234,89413,5.0
1234,30109,3.0
1234,126242,5.0
1234,134435,3.0
1234,116755,5.0
1234,71830,5.0
1234,6019,4.0
1234,112703,4.0
1234,133082,3.0
1234,10797,5.0
1234,102374,4.0
1234,124871,5.0
1234,54916,5.0
1234,27563,5.0
1234,19469,3.0
1234,56642,5.0
1234,80685,5.0
1234,59496,3.0
1234,25134,5.0
1234,124290,4.0
1234,10182,5.0
1234,47643,5.0
1234,30617,5.0
1234,5096,5.0
1234,78143,5.0
1234,7217,5.0
1234,7236,1.0
1234,118733,5.0
1234,64753,5.0
1234,48849,5.0
1234,14594,4.0
1234,82829,4.0
1234,31072,4.0
1234,117642,4.0
1234,76746,5.0
1234,66795,5.0
1234,24611,4.0
1234,69002,5.0
1234,54276,5.0
1234,88168,4.0
1234,125160,5.0
1234,32004,5.0
1234,6488,5.0
1234,30705,5.0
1234,71555,5.0
1234,7842,5.0
1234,43702,5.0
1234,11425,4.0
1234,31474,4.0
1234,72480,4.0
1234,84721,2.0
1234,96879,5.0
1234,35889,5.0
1234,33522,5.0
1234,72686,5.0
1234,72255,5.0
1234,47158,5.0
1234,37454,5.0
1234,114778,4.0
1234,61800,3.0
1234,52517,5.0
1234,104291,5.0
1234,26997,4.0
1234,105200,5.0
1234,131046,4.0
1234,81034,4.0
1234,4681,5.0
1234,74904,5.0
1234,65790,4.0
1234,67291,5.0
1234,134362,3.0
1234,52322,4.0
1234,32420,4.0
1234,126670,4.0
1234,69223,4.0
1234,74966,4.0
1234,40681,4.0
1234,49605,3.0
1234,46731,5.0
1234,11109,5.0
1234,69151,4.0
1234,132448,4.0
1234,131497,3.0
1234,78268,3.0
1234,105368,4.0
1234,40723,4.0
1234,104714,4.0
1234,10857,4.0
1234,117487,4.0
1234,24316,5.0
1234,34847,4.0
1234,129433,5.0
1234,114759,3.0
1234,115468,5.0
1234,119069,4.0
1234,13678,4.0
1234,134782,5.0
1234,1380,3.0
1234,77663,4.0
1234,10308,4.0
1234,20288,5.0
1234,49046,4.0
1234,110985,4.0
1234,50894,5.0
1234,3899,4.0
1234,91108,4.0
1234,83710,4.0
1234,4426,4.0
1234,86872,4.0
1234,116926,4.0
1234,104134,4.0
1234,24802,5.0
1234,112777,4.0
1234,103542,4.0
1234,39823,4.0
1234,90568,4.0
1234,123053,4.0
1234,58108,4.0
1234,107005,4.0
1234,22367,4.0
1234,129028,4.0
1234,112192,5.0
1234,19217,4.0
1234,2635,4.0
1234,12730,5.0
915,104590,5.0
915,53457,5.0
915,34021,5.0
915,118867,5.0
915,26544,5.0
915,66519,5.0
915,77585,5.0
915,120416,5.0
915,134394,5.0
915,48370,5.0
915,123669,5.0
915,128263,5.0
915,20132,5.0
915,16029,5.0
915,25885,5.0
915,81343,5.0
915,113632,5.0
915,123645,5.0
915,85848,5.0
915,66305,5.0
915,63574,5.0
915,13335,5.0
915,29170,5.0
915,99860,5.0
915,58833,5.0
915,106971,4.0
915,53578,5.0
915,91233,5.0
915,52860,5.0
915,49641,5.0
915,30069,5.0
915,34187,5.0
915,15696,5.0
915,62162,5.0
915,104170,5.0
915,2672,5.0
915,116833,5.0
915,23918,5.0
915,81958,5.0
915,58916,5.0
915,94392,5.0
915,91750,5.0
915,1399,5.0
915,93128,5.0
915,24645,5.0
915,81722,5.0
915,28001,5.0
915,75683,5.0
915,76152,5.0
915,11395,5.0
915,36809,5.0
915,90775,5.0
915,133022,5.0
915,69066,5.0
915,13955,5.0
915,40265,5.0
915,92896,5.0
915,124639,5.0
915,50081,5.0
915,79349,5.0
915,29769,5.0
915,5642,5.0
915,32418,5.0
915,83660,5.0
915,71450,5.0
915,417,5.0
915,9577,5.0
915,94210,5.0
915,33421,5.0
915,73751,5.0
915,123545,5.0
915,33043,5.0
915,103948,5.0
915,106773,5.0
915,33668,5.0
915,99151,5.0
915,21847,5.0
915,57023,5.0
915,115717,5.0
915,64631,5.0
915,71653,5.0
915,110642,5.0
915,133223,5.0
915,132884,5.0
915,59639,5.0
915,97473,5.0
915,109690,5.0
915,86642,5.0
915,111932,5.0
915,54701,5.0
915,128877,5.0
915,88933,5.0
915,62823,5.0
915,96969,5.0
915,78719,5.0
915,96775,5.0
915,77292,5.0
915,76145,5.0
915,54225,3.0
915,109441,5.0
915,42516,5.0
915,49980,5.0
915,57138,5.0
915,55933,5.0
915,89058,5.0
915,107178,5.0
915,57991,5.0
915,56264,5.0
915,33849,5.0
915,6850,5.0
915,128515,4.0
915,124906,5.0
915,24457,5.0
915,108761,5.0
915,5668,5.0
915,29043,5.0
915,54636,5.0
915,52782,5.0
915,126095,5.0
915,51073,5.0
915,98163,5.0
915,14533,5.0
915,57005,5.0
915,14701,5.0
915,54412,5.0
915,74726,5.0
915,53909,5.0
915,111589,5.0
915,33005,5.0
915,17235,5.0
915,9057,5.0
915,103578,5.0
915,37531,5.0
915,66470,5.0
915,118425,5.0
915,88856,5.0
915,87540,5.0
915,31398,5.0
915,120795,5.0
915,96577,3.0
915,119296,5.0
915,63060,5.0
915,133119,5.0
915,74907,5.0
915,13815,5.0
915,83259,5.0
915,55028,5.0
915,39796,5.0
915,101747,5.0
915,55710,5.0
915,34614,5.0
915,8138,5.0
915,9185,5.0
915,100563,5.0
915,73773,5.0
915,13566,5.0
915,54435,5.0
915,69801,5.0
915,27621,5.0
915,103306,5.0
915,54646,5.0
915,50618,5.0
915,44197,5.0
915,124339,5.0
915,52311,5.0
915,27516,5.0
915,69489,5.0
