1183,141436,5.0,"[34055, 114627, 98364, 13486, 107873, 59606, 107103, 42125, 89639, 96994, 47220, 13966, 25577, 42348, 60719, 40825, 14420, 1764, 120440, 68049, 42974, 62429, 12858, 95532, 71388, 12921, 7527, 1661, 129633, 129305, 11412, 44511, 6954, 61005, 66348, 55222, 126264, 26304, 118029, 28329, 58779]"
1183,143427,5.0,"[34055, 114627, 98364, 13486, 107873, 59606, 107103, 42125, 89639, 96994, 47220, 13966, 25577, 42348, 60719, 40825, 14420, 1764, 120440, 68049, 42974, 62429, 12858, 95532, 71388, 12921, 7527, 1661, 129633, 129305, 11412, 44511, 6954, 61005, 66348, 55222, 126264, 26304, 118029, 28329, 58779]"
1183,137635,5.0,"[34055, 114627, 98364, 13486, 107873, 59606, 107103, 42125, 89639, 96994, 47220, 13966, 25577, 42348, 60719, 40825, 14420, 1764, 120440, 68049, 42974, 62429, 12858, 95532, 71388, 12921, 7527, 1661, 129633, 129305, 11412, 44511, 6954, 61005, 66348, 55222, 126264, 26304, 118029, 28329, 58779]"
1183,136432,5.0,"[34055, 114627, 98364, 13486, 107873, 59606, 107103, 42125, 89639, 96994, 47220, 13966, 25577, 42348, 60719, 40825, 14420, 1764, 120440, 68049, 42974, 62429, 12858, 95532, 71388, 12921, 7527, 1661, 129633, 129305, 11412, 44511, 6954, 61005, 66348, 55222, 126264, 26304, 118029, 28329, 58779]"
1183,142248,5.0,"[34055, 114627, 98364, 13486, 107873, 59606, 107103, 42125, 89639, 96994, 47220, 13966, 25577, 42348, 60719, 40825, 14420, 1764, 120440, 68049, 42974, 62429, 12858, 95532, 71388, 12921, 7527, 1661, 129633, 129305, 11412, 44511, 6954, 61005, 66348, 55222, 126264, 26304, 118029, 28329, 58779]"
782,146234,5.0,"[20819, 66931, 52821, 64565, 128721, 113317, 47580, 54071, 111281, 3170, 95933, 52161, 61122, 99271, 62278, 38200, 105217, 125637, 89576, 80528, 88477, 46238, 104522, 64710, 130123, 8162, 16574, 132516, 12731, 71405, 64563, 71762, 88095, 3684, 42879, 105540, 111598, 102403, 1473, 57987, 24775, 130602, 104013, 71212, 77677, 46648, 35136, 115863, 8637, 44686, 89126, 83249, 33790, 20652, 20992, 89959, 49219, 45807, 118759, 92445, 65872, 21664, 99584, 82822, 52973, 95863, 51716, 108243, 103597, 83422, 102524, 40829, 44804, 103445, 124482, 89618, 31191, 9461, 39469, 109005, 12069, 110441, 22358, 15291, 107529, 126949, 31553, 55306, 42811, 107548, 116808, 50000, 43867, 103797, 59356, 76612, 74105, 17966, 12482, 108176, 68820, 129980, 34997, 65884, 101602, 42342, 84630, 120880, 104321, 37752, 1978, 8087, 81754, 1808, 814, 26957, 109300, 56686, 85846, 93867, 70485, 128161, 12052, 103828, 8955, 118175, 80278, 72410, 105292, 14580, 128379, 48168, 18424, 20425, 84530, 122591, 30401, 12957, 32333, 104308, 88052, 71910, 115929, 34058, 118559, 114441, 111071, 122867, 14063, 118088, 119627, 105270, 10002, 132473, 129971, 96836, 83530, 102002, 124489, 72099, 10944, 129448, 13923, 73884, 88007, 12598, 8850, 11638, 99537, 51423, 10096, 97487, 131048, 94250, 125954, 21722, 13983, 24514, 79567, 9122, 16584, 124419, 78894, 90198, 79043, 23715, 86935, 56117, 3751, 42526, 113463, 27741, 82203, 121369, 23537, 98088, 36465, 110429, 20353, 81265, 66390, 99338, 76886, 131052, 105627, 64669, 36956, 26139, 129196, 16745, 134315, 8969, 69917, 129885, 62704, 8610, 9750, 19562, 95590, 73128, 60498, 880, 104135, 107591, 4656, 81566, 64267, 64656, 66391, 63970, 66411, 68015, 62253, 70684, 11178, 99289, 125451, 113206, 70920, 45809, 132605, 81124, 113716, 96224, 76161, 49164, 22093, 16954, 323, 55504, 11114, 108421, 40495, 18791, 88848, 17609, 110011, 125926, 5992, 106758, 87024, 37565, 105919, 69729, 42757, 64330, 14238, 94460, 66317, 117896, 2145, 17788, 75952, 91675, 106836, 118936, 51343, 111085, 15918, 61323, 61684, 133332, 32018, 51654, 16804, 87624, 78316, 124714, 51493, 32603, 2385, 78129, 32832, 63401, 96127, 123065, 86130, 103173, 56695, 51172, 29772, 57487, 37317, 79550, 117724, 133298, 78904, 127227, 2023, 109856, 20762, 100271, 118149, 126925, 1135, 79414, 131716, 64023, 69719, 98683, 120515, 101894, 101726, 16482, 92808, 79966]"
782,145561,5.0,"[20819, 66931, 52821, 64565, 128721, 113317, 47580, 54071, 111281, 3170, 95933, 52161, 61122, 99271, 62278, 38200, 105217, 125637, 89576, 80528, 88477, 46238, 104522, 64710, 130123, 8162, 16574, 132516, 12731, 71405, 64563, 71762, 88095, 3684, 42879, 105540, 111598, 102403, 1473, 57987, 24775, 130602, 104013, 71212, 77677, 46648, 35136, 115863, 8637, 44686, 89126, 83249, 33790, 20652, 20992, 89959, 49219, 45807, 118759, 92445, 65872, 21664, 99584, 82822, 52973, 95863, 51716, 108243, 103597, 83422, 102524, 40829, 44804, 103445, 124482, 89618, 31191, 9461, 39469, 109005, 12069, 110441, 22358, 15291, 107529, 126949, 31553, 55306, 42811, 107548, 116808, 50000, 43867, 103797, 59356, 76612, 74105, 17966, 12482, 108176, 68820, 129980, 34997, 65884, 101602, 42342, 84630, 120880, 104321, 37752, 1978, 8087, 81754, 1808, 814, 26957, 109300, 56686, 85846, 93867, 70485, 128161, 12052, 103828, 8955, 118175, 80278, 72410, 105292, 14580, 128379, 48168, 18424, 20425, 84530, 122591, 30401, 12957, 32333, 104308, 88052, 71910, 115929, 34058, 118559, 114441, 111071, 122867, 14063, 118088, 119627, 105270, 10002, 132473, 129971, 96836, 83530, 102002, 124489, 72099, 10944, 129448, 13923, 73884, 88007, 12598, 8850, 11638, 99537, 51423, 10096, 97487, 131048, 94250, 125954, 21722, 13983, 24514, 79567, 9122, 16584, 124419, 78894, 90198, 79043, 23715, 86935, 56117, 3751, 42526, 113463, 27741, 82203, 121369, 23537, 98088, 36465, 110429, 20353, 81265, 66390, 99338, 76886, 131052, 105627, 64669, 36956, 26139, 129196, 16745, 134315, 8969, 69917, 129885, 62704, 8610, 9750, 19562, 95590, 73128, 60498, 880, 104135, 107591, 4656, 81566, 64267, 64656, 66391, 63970, 66411, 68015, 62253, 70684, 11178, 99289, 125451, 113206, 70920, 45809, 132605, 81124, 113716, 96224, 76161, 49164, 22093, 16954, 323, 55504, 11114, 108421, 40495, 18791, 88848, 17609, 110011, 125926, 5992, 106758, 87024, 37565, 105919, 69729, 42757, 64330, 14238, 94460, 66317, 117896, 2145, 17788, 75952, 91675, 106836, 118936, 51343, 111085, 15918, 61323, 61684, 133332, 32018, 51654, 16804, 87624, 78316, 124714, 51493, 32603, 2385, 78129, 32832, 63401, 96127, 123065, 86130, 103173, 56695, 51172, 29772, 57487, 37317, 79550, 117724, 133298, 78904, 127227, 2023, 109856, 20762, 100271, 118149, 126925, 1135, 79414, 131716, 64023, 69719, 98683, 120515, 101894, 101726, 16482, 92808, 79966]"
782,147897,4.0,"[20819, 66931, 52821, 64565, 128721, 113317, 47580, 54071, 111281, 3170, 95933, 52161, 61122, 99271, 62278, 38200, 105217, 125637, 89576, 80528, 88477, 46238, 104522, 64710, 130123, 8162, 16574, 132516, 12731, 71405, 64563, 71762, 88095, 3684, 42879, 105540, 111598, 102403, 1473, 57987, 24775, 130602, 104013, 71212, 77677, 46648, 35136, 115863, 8637, 44686, 89126, 83249, 33790, 20652, 20992, 89959, 49219, 45807, 118759, 92445, 65872, 21664, 99584, 82822, 52973, 95863, 51716, 108243, 103597, 83422, 102524, 40829, 44804, 103445, 124482, 89618, 31191, 9461, 39469, 109005, 12069, 110441, 22358, 15291, 107529, 126949, 31553, 55306, 42811, 107548, 116808, 50000, 43867, 103797, 59356, 76612, 74105, 17966, 12482, 108176, 68820, 129980, 34997, 65884, 101602, 42342, 84630, 120880, 104321, 37752, 1978, 8087, 81754, 1808, 814, 26957, 109300, 56686, 85846, 93867, 70485, 128161, 12052, 103828, 8955, 118175, 80278, 72410, 105292, 14580, 128379, 48168, 18424, 20425, 84530, 122591, 30401, 12957, 32333, 104308, 88052, 71910, 115929, 34058, 118559, 114441, 111071, 122867, 14063, 118088, 119627, 105270, 10002, 132473, 129971, 96836, 83530, 102002, 124489, 72099, 10944, 129448, 13923, 73884, 88007, 12598, 8850, 11638, 99537, 51423, 10096, 97487, 131048, 94250, 125954, 21722, 13983, 24514, 79567, 9122, 16584, 124419, 78894, 90198, 79043, 23715, 86935, 56117, 3751, 42526, 113463, 27741, 82203, 121369, 23537, 98088, 36465, 110429, 20353, 81265, 66390, 99338, 76886, 131052, 105627, 64669, 36956, 26139, 129196, 16745, 134315, 8969, 69917, 129885, 62704, 8610, 9750, 19562, 95590, 73128, 60498, 880, 104135, 107591, 4656, 81566, 64267, 64656, 66391, 63970, 66411, 68015, 62253, 70684, 11178, 99289, 125451, 113206, 70920, 45809, 132605, 81124, 113716, 96224, 76161, 49164, 22093, 16954, 323, 55504, 11114, 108421, 40495, 18791, 88848, 17609, 110011, 125926, 5992, 106758, 87024, 37565, 105919, 69729, 42757, 64330, 14238, 94460, 66317, 117896, 2145, 17788, 75952, 91675, 106836, 118936, 51343, 111085, 15918, 61323, 61684, 133332, 32018, 51654, 16804, 87624, 78316, 124714, 51493, 32603, 2385, 78129, 32832, 63401, 96127, 123065, 86130, 103173, 56695, 51172, 29772, 57487, 37317, 79550, 117724, 133298, 78904, 127227, 2023, 109856, 20762, 100271, 118149, 126925, 1135, 79414, 131716, 64023, 69719, 98683, 120515, 101894, 101726, 16482, 92808, 79966]"
782,145384,5.0,"[20819, 66931, 52821, 64565, 128721, 113317, 47580, 54071, 111281, 3170, 95933, 52161, 61122, 99271, 62278, 38200, 105217, 125637, 89576, 80528, 88477, 46238, 104522, 64710, 130123, 8162, 16574, 132516, 12731, 71405, 64563, 71762, 88095, 3684, 42879, 105540, 111598, 102403, 1473, 57987, 24775, 130602, 104013, 71212, 77677, 46648, 35136, 115863, 8637, 44686, 89126, 83249, 33790, 20652, 20992, 89959, 49219, 45807, 118759, 92445, 65872, 21664, 99584, 82822, 52973, 95863, 51716, 108243, 103597, 83422, 102524, 40829, 44804, 103445, 124482, 89618, 31191, 9461, 39469, 109005, 12069, 110441, 22358, 15291, 107529, 126949, 31553, 55306, 42811, 107548, 116808, 50000, 43867, 103797, 59356, 76612, 74105, 17966, 12482, 108176, 68820, 129980, 34997, 65884, 101602, 42342, 84630, 120880, 104321, 37752, 1978, 8087, 81754, 1808, 814, 26957, 109300, 56686, 85846, 93867, 70485, 128161, 12052, 103828, 8955, 118175, 80278, 72410, 105292, 14580, 128379, 48168, 18424, 20425, 84530, 122591, 30401, 12957, 32333, 104308, 88052, 71910, 115929, 34058, 118559, 114441, 111071, 122867, 14063, 118088, 119627, 105270, 10002, 132473, 129971, 96836, 83530, 102002, 124489, 72099, 10944, 129448, 13923, 73884, 88007, 12598, 8850, 11638, 99537, 51423, 10096, 97487, 131048, 94250, 125954, 21722, 13983, 24514, 79567, 9122, 16584, 124419, 78894, 90198, 79043, 23715, 86935, 56117, 3751, 42526, 113463, 27741, 82203, 121369, 23537, 98088, 36465, 110429, 20353, 81265, 66390, 99338, 76886, 131052, 105627, 64669, 36956, 26139, 129196, 16745, 134315, 8969, 69917, 129885, 62704, 8610, 9750, 19562, 95590, 73128, 60498, 880, 104135, 107591, 4656, 81566, 64267, 64656, 66391, 63970, 66411, 68015, 62253, 70684, 11178, 99289, 125451, 113206, 70920, 45809, 132605, 81124, 113716, 96224, 76161, 49164, 22093, 16954, 323, 55504, 11114, 108421, 40495, 18791, 88848, 17609, 110011, 125926, 5992, 106758, 87024, 37565, 105919, 69729, 42757, 64330, 14238, 94460, 66317, 117896, 2145, 17788, 75952, 91675, 106836, 118936, 51343, 111085, 15918, 61323, 61684, 133332, 32018, 51654, 16804, 87624, 78316, 124714, 51493, 32603, 2385, 78129, 32832, 63401, 96127, 123065, 86130, 103173, 56695, 51172, 29772, 57487, 37317, 79550, 117724, 133298, 78904, 127227, 2023, 109856, 20762, 100271, 118149, 126925, 1135, 79414, 131716, 64023, 69719, 98683, 120515, 101894, 101726, 16482, 92808, 79966]"
782,141261,5.0,"[20819, 66931, 52821, 64565, 128721, 113317, 47580, 54071, 111281, 3170, 95933, 52161, 61122, 99271, 62278, 38200, 105217, 125637, 89576, 80528, 88477, 46238, 104522, 64710, 130123, 8162, 16574, 132516, 12731, 71405, 64563, 71762, 88095, 3684, 42879, 105540, 111598, 102403, 1473, 57987, 24775, 130602, 104013, 71212, 77677, 46648, 35136, 115863, 8637, 44686, 89126, 83249, 33790, 20652, 20992, 89959, 49219, 45807, 118759, 92445, 65872, 21664, 99584, 82822, 52973, 95863, 51716, 108243, 103597, 83422, 102524, 40829, 44804, 103445, 124482, 89618, 31191, 9461, 39469, 109005, 12069, 110441, 22358, 15291, 107529, 126949, 31553, 55306, 42811, 107548, 116808, 50000, 43867, 103797, 59356, 76612, 74105, 17966, 12482, 108176, 68820, 129980, 34997, 65884, 101602, 42342, 84630, 120880, 104321, 37752, 1978, 8087, 81754, 1808, 814, 26957, 109300, 56686, 85846, 93867, 70485, 128161, 12052, 103828, 8955, 118175, 80278, 72410, 105292, 14580, 128379, 48168, 18424, 20425, 84530, 122591, 30401, 12957, 32333, 104308, 88052, 71910, 115929, 34058, 118559, 114441, 111071, 122867, 14063, 118088, 119627, 105270, 10002, 132473, 129971, 96836, 83530, 102002, 124489, 72099, 10944, 129448, 13923, 73884, 88007, 12598, 8850, 11638, 99537, 51423, 10096, 97487, 131048, 94250, 125954, 21722, 13983, 24514, 79567, 9122, 16584, 124419, 78894, 90198, 79043, 23715, 86935, 56117, 3751, 42526, 113463, 27741, 82203, 121369, 23537, 98088, 36465, 110429, 20353, 81265, 66390, 99338, 76886, 131052, 105627, 64669, 36956, 26139, 129196, 16745, 134315, 8969, 69917, 129885, 62704, 8610, 9750, 19562, 95590, 73128, 60498, 880, 104135, 107591, 4656, 81566, 64267, 64656, 66391, 63970, 66411, 68015, 62253, 70684, 11178, 99289, 125451, 113206, 70920, 45809, 132605, 81124, 113716, 96224, 76161, 49164, 22093, 16954, 323, 55504, 11114, 108421, 40495, 18791, 88848, 17609, 110011, 125926, 5992, 106758, 87024, 37565, 105919, 69729, 42757, 64330, 14238, 94460, 66317, 117896, 2145, 17788, 75952, 91675, 106836, 118936, 51343, 111085, 15918, 61323, 61684, 133332, 32018, 51654, 16804, 87624, 78316, 124714, 51493, 32603, 2385, 78129, 32832, 63401, 96127, 123065, 86130, 103173, 56695, 51172, 29772, 57487, 37317, 79550, 117724, 133298, 78904, 127227, 2023, 109856, 20762, 100271, 118149, 126925, 1135, 79414, 131716, 64023, 69719, 98683, 120515, 101894, 101726, 16482, 92808, 79966]"
